0.000000000000000000e+00,5.263157894736841813e-02,1.052631578947368363e-01,1.578947368421052544e-01,2.105263157894736725e-01,2.631578947368420907e-01,3.157894736842105088e-01,3.684210526315789269e-01,4.210526315789473450e-01,4.736842105263157632e-01,5.263157894736841813e-01,5.789473684210526550e-01,6.315789473684210176e-01,6.842105263157893802e-01,7.368421052631578538e-01,7.894736842105263275e-01,8.421052631578946901e-01,8.947368421052630527e-01,9.473684210526315264e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000002272e-04,5.250000000000002928e-04,6.250000000000002299e-04,6.500000000000001870e-04,8.500000000000003863e-04,8.250000000000004292e-04,9.000000000000004090e-04,8.500000000000003863e-04,9.750000000000004973e-04,9.750000000000004973e-04,1.587500000000000022e-02,3.178750000000000187e-01,5.153999999999998582e-01,6.044000000000000483e-01,6.972499999999999254e-01,7.590500000000000025e-01,8.318499999999999783e-01,8.941250000000000586e-01,9.574999999999997957e-01
