0.000000000000000000e+00,5.263157894736841813e-02,1.052631578947368363e-01,1.578947368421052544e-01,2.105263157894736725e-01,2.631578947368420907e-01,3.157894736842105088e-01,3.684210526315789269e-01,4.210526315789473450e-01,4.736842105263157632e-01,5.263157894736841813e-01,5.789473684210526550e-01,6.315789473684210176e-01,6.842105263157893802e-01,7.368421052631578538e-01,7.894736842105263275e-01,8.421052631578946901e-01,8.947368421052630527e-01,9.473684210526315264e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000454e-03,1.050000000000000586e-03,1.100000000000000500e-03,1.150000000000000631e-03,1.400000000000000636e-03,1.450000000000000551e-03,1.650000000000000858e-03,1.750000000000000904e-03,1.900000000000001080e-03,1.800000000000000818e-03,2.170000000000000401e-02,3.174499999999999544e-01,4.883500000000001728e-01,6.084499999999999353e-01,6.785999999999999810e-01,7.611000000000001098e-01,8.238499999999999712e-01,8.896499999999999408e-01,9.510000000000001785e-01
