5.000000000000000000e-01,5.172413793103448620e-01,5.344827586206896131e-01,5.517241379310344751e-01,5.689655172413793371e-01,5.862068965517241992e-01,6.034482758620689502e-01,6.206896551724138122e-01,6.379310344827586743e-01,6.551724137931034253e-01,6.724137931034482873e-01,6.896551724137931494e-01,7.068965517241379004e-01,7.241379310344827624e-01,7.413793103448276245e-01,7.586206896551723755e-01,7.758620689655172376e-01,7.931034482758620996e-01,8.103448275862068506e-01,8.275862068965517127e-01,8.448275862068965747e-01,8.620689655172413257e-01,8.793103448275861878e-01,8.965517241379310498e-01,9.137931034482758008e-01,9.310344827586206629e-01,9.482758620689655249e-01,9.655172413793102759e-01,9.827586206896551380e-01,1.000000000000000000e+00
1.123333333333334169e-02,1.546666666666665982e-02,2.716666666666668270e-02,3.536666666666670594e-02,4.173333333333337225e-02,6.400000000000007072e-02,9.110000000000001430e-02,1.304999999999999494e-01,1.283999999999999309e-01,2.241666666666665975e-01,2.907666666666668398e-01,3.237666666666667026e-01,4.092333333333335599e-01,4.267333333333332979e-01,4.892333333333334089e-01,5.732666666666665911e-01,6.441666666666665542e-01,6.748333333333333961e-01,7.078333333333334254e-01,7.344333333333336045e-01,7.705333333333334034e-01,8.104666666666667796e-01,8.449333333333334251e-01,8.710666666666666558e-01,8.951999999999997737e-01,9.215000000000002078e-01,9.410333333333333883e-01,9.622333333333336070e-01,9.831666666666669663e-01,1.000000000000000000e+00
